circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Single,No_Top,2072,398624
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Single,No_MP,2072,438190
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Single,No_Kink,2072,461419
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Single,Yes_Kink,2072,472175
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Double,No_MSF,1921,374780
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Double,No_Top,1921,370236
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Double,No_MP,1921,418952
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Double,No_Kink,1921,446822
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Double,Yes_Kink,1991,456553
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Proj.,No_MSF,1668,327216
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Proj.,No_Top,1668,322672
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Proj.,No_MP,1672,996649
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.1,2,Proj.,No_Kink,1682,1210378
