circuit,factory,layer_count,allocator,msf_coeff,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.001,Single,No_Top,327,154300
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Double,No_MSF,290,116781
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.001,Single,No_Kink,334,295641
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,naive,0.0,Proj,No_Kink,725,1924712
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Double,No_Kink,294,288801
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Double,No_Top,291,137869
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.001,Single,Yes_Kink,336,307429
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Proj,No_MSF,213,18556
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Proj,No_Top,213,39932
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.001,Proj,No_Kink,242,705535
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Single,No_MSF,327,133783
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,naive,0.0,Proj,Yes_Kink,739,1933173
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Double,Yes_Kink,303,291329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Single,No_Top,327,154300
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.001,Proj,Yes_Kink,245,699995
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Double,No_MSF,290,116781
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Single,No_Kink,332,288848
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Double,No_Top,291,137869
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Proj,No_MSF,213,18556
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Proj,No_Top,213,39932
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Single,Yes_Kink,331,304495
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Double,No_Kink,299,281856
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Single,No_MSF,327,133783
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Double,Yes_Kink,306,286848
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Single,No_Top,327,154300
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Double,No_MSF,290,116781
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Proj,No_Kink,245,726141
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Single,No_Kink,337,283146
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Double,No_Top,291,137869
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.01,Proj,Yes_Kink,247,719128
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Double,No_Kink,292,257931
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Single,Yes_Kink,344,300192
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Proj,No_Top,213,39932
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Proj,No_MSF,213,18556
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Double,Yes_Kink,304,260547
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Single,No_Top,327,154300
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Single,No_MSF,327,133783
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Single,No_Kink,330,258973
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Double,No_MSF,290,116781
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Proj,No_Kink,245,730236
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Double,No_Top,291,137869
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Proj,No_MSF,213,18556
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Single,Yes_Kink,332,273772
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,0.1,Proj,Yes_Kink,249,722964
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Proj,No_Top,213,39932
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Single,No_MSF,327,133783
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Single,No_Top,327,154300
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Double,No_Kink,559,589961
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Proj,No_Kink,254,741088
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,SA,1.0,Proj,Yes_Kink,257,737423
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Double,Yes_Kink,571,602307
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Double,No_MSF,290,116781
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Double,No_Top,291,137869
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Single,No_Kink,648,605476
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Proj,No_MSF,213,18556
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Proj,No_Top,213,39932
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Single,Yes_Kink,641,619022
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Single,No_MSF,327,133783
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Double,No_Kink,309,534249
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Double,Yes_Kink,319,539725
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Single,No_Top,327,154300
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Single,No_Kink,366,547059
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Proj,No_Kink,278,821463
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Proj,Yes_Kink,282,820096
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,random,0.0,Single,Yes_Kink,369,560126
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Double,No_Kink,213,481157
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Proj,No_Kink,577,1659528
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,2,naive,0.0,Proj,Yes_Kink,588,1661980
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Double,Yes_Kink,236,516425
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Single,No_Kink,264,474753
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Double,No_Kink,203,452362
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Proj,No_Kink,216,945101
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Double,Yes_Kink,211,486231
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Single,No_Kink,249,461459
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.001,Proj,Yes_Kink,226,959801
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Double,No_Kink,197,446783
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Proj,No_Kink,196,866429
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Double,Yes_Kink,204,480064
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.01,Proj,Yes_Kink,202,880345
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Single,No_Kink,242,450753
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Double,No_Kink,203,432720
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Proj,No_Kink,186,837100
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Double,Yes_Kink,214,466143
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,0.1,Proj,Yes_Kink,194,856445
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Single,No_Kink,256,436126
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Proj,No_Kink,201,879929
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,SA,1.0,Proj,Yes_Kink,209,901307
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Double,No_Kink,671,1274823
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Double,Yes_Kink,673,1266255
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Single,No_Kink,931,1451704
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Double,No_Kink,380,1111561
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Double,Yes_Kink,388,1127948
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Double,No_Kink,183,363398
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Proj,No_Kink,281,1278453
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Double,Yes_Kink,196,369064
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Single,No_Kink,664,1371252
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Single,No_Kink,215,363024
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,random,0.0,Proj,Yes_Kink,287,1282514
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Proj,No_Kink,159,719404
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Single,Yes_Kink,218,379339
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Double,No_Kink,185,373852
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.001,Proj,Yes_Kink,164,717564
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Double,Yes_Kink,194,381905
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Proj,No_Kink,684,3044090
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Single,No_Kink,214,372318
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Double,No_Kink,186,355771
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,1,naive,0.0,Proj,Yes_Kink,696,3056641
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Single,Yes_Kink,218,386439
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Double,Yes_Kink,195,368532
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Proj,No_Kink,162,735374
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.01,Proj,Yes_Kink,168,736605
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Single,No_Kink,218,357945
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Double,No_Kink,182,348084
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Single,Yes_Kink,219,375263
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Proj,No_Kink,162,741857
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Double,Yes_Kink,189,355498
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Single,No_Kink,214,346901
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,0.1,Proj,Yes_Kink,168,751622
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Single,Yes_Kink,218,363667
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Proj,No_Kink,155,704891
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,SA,1.0,Proj,Yes_Kink,161,709575
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Double,No_Kink,558,967645
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Double,Yes_Kink,581,991942
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Single,No_Kink,642,989875
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Single,Yes_Kink,594,987707
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Double,No_Kink,256,771951
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Double,Yes_Kink,265,782404
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Single,No_Kink,311,789526
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Proj,No_Kink,210,982812
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Double,No_Kink,254,539906
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Proj,Yes_Kink,214,987402
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,random,0.0,Single,Yes_Kink,316,798688
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Double,Yes_Kink,244,564992
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Single,No_Kink,333,551298
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Proj,No_Kink,549,2537633
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Double,No_Kink,247,532295
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,inner,2,naive,0.0,Proj,Yes_Kink,553,2529927
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Proj,No_Kink,220,990202
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Double,Yes_Kink,259,558124
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Double,No_MSF,177,121590
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Double,No_Top,177,146330
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.001,Proj,Yes_Kink,228,1003475
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Proj,No_MSF,108,21372
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Proj,No_Top,123,45820
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Single,No_Kink,323,548449
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Single,No_MSF,211,146329
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Double,No_Kink,222,503141
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.1,Single,No_Top,211,170527
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,0.01,Proj,No_Kink,207,935982
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,1,SA,1.0,Double,No_MSF,177,121590
