circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_3,inner,2,SA,0.01,2,Proj,Yes_Kink,852,903318
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Single,No_MSF,756,101100
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Single,No_Top,784,78400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Single,No_Kink,906,263987
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Single,Yes_Kink,930,271330
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Double,No_MSF,749,100400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Double,No_Top,762,76200
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Double,No_Kink,886,323245
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Double,Yes_Kink,925,328284
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Proj,No_MSF,390,64500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Proj,No_Top,580,58000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Proj,No_Kink,880,452402
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.001,0,Proj,Yes_Kink,918,449865
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Single,No_MSF,756,126600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Single,No_Top,1315,157000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Single,No_Kink,1321,327745
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Single,Yes_Kink,1328,339301
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Double,No_MSF,749,125900
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Double,No_Top,1292,154700
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Double,No_Kink,1291,322281
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Double,Yes_Kink,1300,364614
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Proj,No_MSF,390,90000
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Proj,No_Top,1160,141500
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Proj,No_Kink,1290,675409
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,inner,2,SA,0.1,1,Proj,Yes_Kink,1295,644909
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Single,No_MSF,2072,394080
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Single,No_Top,2072,389536
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Single,No_Kink,2072,447037
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Single,Yes_Kink,2074,462244
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Double,No_MSF,1921,365692
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Double,No_Top,1921,361148
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Double,No_Kink,1921,433717
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,inner,2,SA,0.01,0,Double,Yes_Kink,1992,445305
